SYMBOL,SYMBOL P/E,ADJUSTED P/E
KAYNES,105.72,105.72
NGLFINE,20.91,20.91
SABAR,4.05,4.05
FIDEL,24.05,24.05
AXITA,47.5,50.67
PLAZACABLE,155.29,155.29
SENCO,38.54,38.54
USASEEDS,17.81,17.81
TRU,14.02,14.02
RADHIKAJWE,19.84,19.84
SPLPETRO,25.49,25.49
RAMRAT,33.46,33.46
CSLFINANCE,8.5,8.5
AGNI,111.63,111.63
GOYALALUM,64.58,64.58
RUSTOMJEE,39.61,39.61
GENSOL,28.44,28.41
DBOL,47.74,40.17
KANDARP,58.06,58.06
SPORTKING,10.24,10.24
AIIL,6.35,6.35
MANORAMA,79.37,79.37
ISHAN,34.18,32.11
ARABIAN,9.91,9.91
INNOVACAP,34.89,34.89
GRMOVER,22.27,22.27
SYNCOMF,39.67,39.67
SULA,32.84,32.84
SIGNATURE,189.27,189.27
ANNAPURNA,34.58,34.58
KRITINUT,11.97,11.97
MEGAFLEX,39.38,39.38
KALAMANDIR,22.8,22.8
RAMAPHO,28.72,28.72
AVALON,99.7,99.7
CONCORDBIO,51.91,51.91
GODIGIT,76.92,76.92
GRCL,122.76,122.76
BAIDFIN,12.42,12.42
QUICKTOUCH,7.78,7.78
AMIABLE,10.33,10.33
KAMOPAINTS,41.48,41.48
DOLLEX,20.79,20.79
BLUEJET,58.94,58.94
MVGJL,11.15,11.15
SCPL,16.8,16.8
SUKHJITS,12.73,12.73
FROG,32.46,32.46
MANKIND,47.12,47.12
SKYGOLD,45.46,45.46
SATINDLTD,13.76,13.74
DIVGIITTS,52.97,52.97
PRITIKA,76.46,76.46
USK,18.12,18.12
ANLON,35.09,35.09
MOTISONS,44.17,44.59
CMNL,32.73,32.15
DIACABS,121.41,128.29
IKIO,37.69,37.69
MANOMAY,15.62,15.62
FAZE3Q,25.89,25.89
UMA,27.64,27.64
LLOYDSME,38.57,38.57
AARTIPHARM,28.26,28.26
RHL,45.32,45.32
SAHYADRI,13.97,13.97
SAHANA,43.6,43.6
NINSYS,36.34,36.34
DUCOL,31.54,31.54
SBFC,29.21,29.21
SBGLP,75.51,75.51
ASMS,165.57,190.5
HYBRIDFIN,9.89,9.25
SHERA,36.27,36.27
VIAZ,30.11,30.11
INDGN,31.98,32.16
ZAGGLE,63.65,63.65
GANDHAR,17.26,17.26
MCON,44.49,44.49
HONASA,92.39,92.39
RISHABH,48.97,48.97
IRMENERGY,20.67,20.67
SAH,275.89,275.89
QFIL,14,14
CYIENTDLM,54.65,54.65
AGUL,13.31,13.31
MASTER,32.49,32.49
YCCL,104.06,104.06
RPTECH,9.01,9.42
RATNAVEER,17.82,17.82
PATTECH,33.32,33.32
AUROIMPEX,13.63,13.63
ATAM,16.7,16.7
CRAYONS,10.17,10.17
INFOLLION,35.25,35.25
URBAN,17.51,17.51
AARTECH,40.38,40.38
KRISHCA,24.23,24.23
DOLPHIN,22.11,22.45
REMUS,31.78,31.78
NOVAAGRI,15.75,15.75
REDTAPE,51.83,51.83
PENTAGON,17.95,17.95
SEL,54.03,54.03
TRIDHYA,9.18,9.18
PROV,52.85,52.85
NETWEB,87.41,87.41
PYRAMID,22.4,22.4
EMSLIMITED,19.22,19.22
EFACTOR,17.15,17.15
VPRPL,19.19,19.19
UDS,19.36,19.36
DENTALKART,57.24,57.24
SYNOPTICS,14.19,14.19
SSFL,28.12,28.12
ATL,21.09,19.97
BALUFORGE,33.24,33.24
JSWINFRA,40.3,40.3
SANGANI,27.38,27.38
JLHL,49.29,49.73
NUVAMA,22.07,22.07
DRONE,44.44,44.44
SERVICE,37.75,37.75
KEL,40.51,40.51
NIITMTS,24.29,23.49
VINSYS,19.88,19.88
ARVINDPORT,14.97,14.97
MARINETRAN,61.38,61.38
SINDHUTRAD,30.06,30.05
UNIHEALTH,19.28,19.28
ORIANA,28.43,28.43
ASKAUTOLTD,35.68,35.68
ONDOOR,13.37,13.28
TRANSTEEL,17.99,17.91
VLEGOV,,539.5
PLADAINFO,7.55,7.55
RBZJEWEL,25.39,25.39
KARNIKA,45.93,45.93
AKANKSHA,221.36,221.36
SAAKSHI,30.94,30.94
HIGREEN,57.41,57.41
PLATIND,27.66,27.66
