SYMBOL,SYMBOL P/E,ADJUSTED P/E
COSMOFIRST,23.58,23.58
CIPLA,26.45,25.58
HDFCBANK,18.01,17.76
GIPCL,15.18,15.18
INDIANHUME,17.72,17.72
OSWALGREEN,131.08,131.08
HUHTAMAKI,4.75,25.41
KAMATHOTEL,11.89,37.38
APOLLOTYRE,20.24,19.15
PRECWIRE,34.61,34.61
NILKAMAL,26.23,26.23
SEAMECLTD,17.11,18.04
AUROPHARMA,19.36,19.01
GICHSGFIN,6.33,6.33
BANARBEADS,27.1,27.1
WSTCSTPAPR,7.28,7.28
GHCL,12.3,12.3
S&SPOWER,80.13,80.13
PRUDMOULI,32.89,30.65
EVERESTIND,103.91,138.15
TRANSWORLD,140.94,140.94
KEEPLEARN,167.33,167.33
PGHH,70.87,70.87
TFCILTD,15.16,15.16
NAVNETEDUL,4.04,14.89
AGI,24.89,24.89
TATACONSUM,76.59,64.85
INDHOTEL,70.01,83.12
ORIENTHOT,69.53,69.53
3MINDIA,55.84,55.84
ANDHRAPAP,9.54,9.54
RALLIS,37.76,37.76
KSB,58.81,58.81
GLFL,176.66,176.66
SAKHTISUG,3.98,
AKZOINDIA,39.11,39.11
HINDUNILVR,55.79,55.72
FINCABLES,22.74,32.64
DCM,36.49,36.49
HEUBACHIND,35.23,35.23
BHARATGEAR,32.11,
PVP,11.38,
NAVA,8.63,9.28
GREENPLY,30.75,33.58
REMSONSIND,32.41,33.39
NATCOPHARM,11.38,11.38
MRF,25.5,25.5
TTKPRESTIG,50.75,50.75
SKFINDIA,38.09,38.09
JAYAGROGN,14.59,14.59
MARICO,54.11,54.11
KEYFINSERV,5.59,5.59
MOTHERSON,27.62,27.62
INDIANCARD,2.22,
SHRIRAMFIN,12.59,12.59
ELECTHERM,4.03,4.17
GANESHHOUC,21.23,21.23
MPHASIS,34.67,34.67
RAMCOIND,27.28,27.28
INDRAMEDCO,30.66,30.66
MADRASFERT,19.53,11.91
AURIONPRO,53.86,53.86
NAHARINDUS,25.8,24.62
ORIENTCER,39.84,45.15
VIMTALABS,40.38,40.38
NITINSPIN,14.28,14.28
ENIL,33.97,33.97
GVKPIL,1.17,90580.35
KEC,61.63,61.63
BLKASHYAP,28.35,30.58
SOLARINDS,81.41,81.41
SUNTV,14.47,14.47
RSYSTEMS,40.4,40.4
BALPHARMA,24.6,24.6
KAMDHENU,21.74,21.74
EMAMILTD,33.06,32.85
ATLANTAA,1.57,4.37
SELAN,20.86,20.86
HOVS,29.89,29.89
GEECEE,16.86,16.86
FIEMIND,20.61,20.61
NAUKRI,147.78,161.22
VENUSREM,17.95,17.95
NFL,20.17,20.17
PARACABLES,24.62,24.62
