SYMBOL,SYMBOL P/E,ADJUSTED P/E
THERMAX,53.61,57.08
WHEELS,17.11,17.11
RIIL,98.71,98.71
PREMIERPOL,20.12,20.12
RAYMOND,30.98,8.77
RSWM,35.92,25.53
SHREDIGCEM,25.98,25.98
SESHAPAPER,21.66,21.66
SMLMAH,36.43,36.43
SUNDRMFAST,31.54,31.00
FACT,1532.28,3693.33
EXIDEIND,31.64,31.39
EUROTEXIND,6.45,6.45
ELECON,19.01,22.16
CRISIL,39.85,39.85
LMW,135.43,127.74
NELCO,,279.54
MASTEK,12.74,12.54
MAHSCOOTER,40.30,46.48
LUMAXIND,48.08,43.52
TRENT,81.92,80.94
KECL,50.24,29.17
CUMMINSIND,65.97,63.26
KCP,8.62,8.33
JAYBARMARU,12.49,11.79
JBCHEPHARM,44.13,44.13
INFY,19.04,18.46
INDIAGLYCO,25.35,25.27
IONEXCHANG,27.38,25.65
IFBIND,32.20,29.92
HIMATSEIDE,14.88,5.92
GNFC,9.78,9.78
GFLLIMITED,260.77,260.77
BPCL,6.44,6.34
BHARATFORG,77.46,74.86
BASF,37.98,38.62
FORCEMOT,19.68,28.03
ATUL,29.99,29.99
ARVIND,20.73,19.96
ACC,10.30,10.85
TMPV,54.22,16.28
SCI,9.99,9.99
MRPL,15.42,15.42
LINDEINDIA,104.85,104.85
HINDPETRO,5.51,5.51
ESCORTS,27.20,27.61
RELINFRA,0.32,0.39
BAJAJHLDNG,56.72,177.81
ASHOKLEY,30.87,28.36
VOLTAS,76.81,74.45
TITAN,77.49,75.68
TATASTEEL,27.06,25.29
SUNDARMFIN,30.40,29.64
SPIC,7.46,7.46
VEDL,16.74,15.31
SBIN,11.94,12.26
RELIANCE,19.78,19.78
PFIZER,25.56,28.65
NOCIL,36.97,34.94
BOSCHLTD,33.83,40.37
DRREDDY,19.50,19.50
BATAINDIA,51.84,48.04
DEEPAKFERT,13.41,13.41
CHAMBLFERT,9.29,9.29
CARBORUNIV,74.36,74.36
MAHSEAMLES,8.57,8.54
HINDOILEXP,20.61,29.61
DICIND,27.38,24.59
COROMANDEL,24.80,28.08
BALMLAWRIE,15.26,15.26
WILLAMAGOR,1.71,1.71
VINDHYATEL,65.64,65.64
MOTOGENFIN,57.62,57.62
ASIANPAINT,56.86,53.49
RAMCOCEM,42.50,215.22
INDIACEM,,59.08
PGHL,27.34,27.34
BEML,52.76,52.76
ADOR,26.08,24.14
CENTENKA,12.85,12.33
TATACHEM,101.03,54.89
TORNTPHARM,65.15,64.20
VTL,20.86,20.86
SUNDROP,,58.72
FEDERALBNK,16.04,16.04
EPL,15.36,14.88
VLSFINANCE,12.97,12.97
SUPREMEIND,66.20,66.20
SRF,42.52,41.27
BIRLACABLE,52.52,52.52
BALRAMCHIN,24.24,24.24
AEGISLOG,23.50,23.50
WEIZMANIND,14.33,14.33
UNICHEMLAB,7.42,26.79
BBOX,39.36,30.60
HONAUT,51.98,51.21
JTEKTINDIA,48.41,46.73
SAURASHCEM,24.01,26.86
RANEHOLDIN,20.07,16.53
PRECOT,13.22,13.22
TATAELXSI,46.18,42.50
SUNPHARMA,39.42,35.46
KOHINOOR,0.25,
SHREYANIND,5.76,5.76
SANDESH,6.47,6.37
HCC,11.99,12.83
APOLLOHOSP,61.44,60.94
ARE&M,19.36,20.99
ADANIENT,20.68,68.61
IVP,9.55,9.33
BALKRISIND,33.04,33.04
INDBANK,20.13,20.13
GINNIFILA,7.33,6.60
EICHERMOT,43.01,42.61
GVT&D,90.35,86.35
NEULANDLAB,90.19,90.19
ONGC,7.72,7.71
ZENSARTECH,16.72,16.29
TAINWALCHM,16.88,16.88
BERGEPAINT,50.31,47.22
BANARISUG,31.86,31.86
ANIKINDS,67.44,67.44
KPIL,22.77,22.16
JYOTISTRUC,26.26,26.26
IGARASHI,72.65,72.65
BSL,35.78,35.78
BLUEDART,49.57,43.26
JAYNECOIND,18.57,18.09
MUNJALSHOW,16.00,15.19
APCOTEXIND,22.50,22.62
SOTL,14.45,14.45
HSCL,31.59,31.59
RCF,19.33,19.50
RANASUG,5.10,5.68
KARURVYSYA,12.29,12.29
DECCANCE,28.91,28.91
UFLEX,10.81,12.87
TATAPOWER,26.67,26.76
ADVANIHOTR,20.03,19.58
THOMASCOOK,16.42,16.03
SUNFLAG,19.32,18.71
SUBROS,27.87,26.95
SPMLINFRA,21.33,21.33
SIMPLEXINF,22.31,29.01
SIEMENS,68.09,68.09
BHARATRAS,16.88,15.73
WIPRO,15.70,15.70
VSTIND,16.30,16.30
JUBLPHARMA,30.42,28.03
UNIVCABLES,24.26,24.26
TATACOMM,28.31,40.26
TOKYOPLAST,66.44,66.44
SOMANYCERA,25.07,25.07
MURUDCERA,13.99,13.99
IFCI,21.22,20.83
HLVLTD,116.54,56.21
SANOFI,26.20,24.76
M&M,26.33,25.96
LIBERTSHOE,32.93,32.37
KAJARIACER,37.26,34.92
HEIDELBERG,24.69,24.19
MODTHREAD,15.73,15.73
MANGLMCEM,28.04,27.75
PRSMJOHNSN,41.81,
PIDILITIND,60.94,60.35
PCBL,41.01,43.96
3PLAND,25.57,25.57
OSWALAGRO,7.45,7.45
EIHAHOTELS,19.94,19.37
HONDAPOWER,28.06,25.10
JINDALSAW,12.10,12.10
SAIL,25.21,23.18
RUBYMILLS,14.15,14.15
STYRENIX,19.59,19.41
ABB,75.94,75.94
IDBI,11.45,11.45
GRAPHITE,37.74,35.43
CANFINHOME,11.12,11.12
BRITANNIA,58.34,58.34
BBL,19.86,19.86
ELECTCAST,12.04,11.09
DHAMPURSUG,11.87,11.87
DCMSHRIRAM,22.64,21.20
DABUR,45.48,45.18
COSMOFIRST,12.06,12.06
CIPLA,23.55,22.43
HEROMOTOCO,22.09,21.69
HDFCBANK,16.97,16.77
HARRMALAYA,12.97,12.97
GMBREW,13.50,13.50
GIPCL,13.98,13.98
ITC,18.82,18.61
INDIANHUME,2.59,15.25
HINDCOMPOS,23.22,15.07
IOC,6.64,6.64
OSWALGREEN,30.66,30.66
HUHTAMAKI,10.71,10.78
RICOAUTO,26.93,23.72
KAMATHOTEL,16.80,23.97
IFBAGRO,14.28,14.28
BANCOINDIA,16.47,16.81
MANINDS,15.68,15.68
APOLLOTYRE,29.55,26.34
SIYSIL,10.91,10.91
SHANTIGEAR,41.07,40.50
PRECWIRE,46.98,46.98
ONWARDTEC,12.02,11.45
NILKAMAL,19.61,17.93
NCC,11.48,11.10
ICIL,44.54,44.54
SEAMECLTD,17.67,17.68
ELGIEQUIP,40.52,39.46
AUROPHARMA,20.62,20.35
BBTC,4.65,4.74
EIHOTEL,32.49,27.44
LICHSGFIN,5.02,5.02
GICHSGFIN,5.82,5.46
BEPL,11.53,11.53
RAIN,29.22,29.22
BANARBEADS,39.25,39.25
MOREPENLAB,21.36,27.80
WSTCSTPAPR,17.03,17.03
EASTSILK,10.44,10.44
VENKEYS,34.78,34.78
GHCL,8.27,8.27
S&SPOWER,53.35,52.98
PRUDMOULI,6.79,6.79
PRAJIND,110.44,47.76
BPL,,4.50
PGHH,40.05,40.05
VESUVIUS,37.69,37.69
TFCILTD,24.24,24.24
BOMDYEING,120.95,115.56
NAVNETEDUL,8.08,23.27
GUJALKALI,92.04,92.04
AGI,9.50,9.40
GLAXO,41.80,42.44
TATACONSUM,70.23,71.27
ZEEL,13.65,13.48
CHOLAFIN,27.84,27.84
INDHOTEL,41.27,45.76
FMGOETZE,11.17,10.64
KOTAKBANK,20.56,20.56
ORIENTHOT,25.68,25.40
JAYSREETEA,5.24,187.23
GILLETTE,42.14,42.14
GOLDENTOBC,7.44,8.44
KANSAINER,26.36,24.95
FOSECOIND,49.69,42.15
ESABINDIA,38.85,42.10
3MINDIA,99.58,115.00
ANDHRAPAP,67.35,67.35
GABRIEL,50.25,48.30
SCHAEFFLER,56.70,56.70
AARTIIND,39.32,40.08
RALLIS,29.55,
AMJLAND,7.62,7.62
PRAKASH,6.46,6.46
MFSL,331.32,331.32
KSB,51.25,48.20
KOPRAN,35.33,35.33
HEG,32.54,32.54
GREAVESCOT,99.52,106.69
GODFRYPHLP,29.86,29.86
VARDMNPOLY,50.82,50.82
SURYAROSNI,14.11,14.11
TATAINVEST,109.20,109.20
GLFL,339.26,339.26
TIMKEN,56.81,56.81
SHREECEM,47.39,47.39
SAKHTISUG,11.71,11.71
IPCALAB,40.22,36.69
INGERRAND,47.23,44.14
AKZOINDIA,6.32,35.29
HINDALCO,13.21,12.26
HINDZINC,20.59,20.62
HINDUNILVR,51.22,48.91
GSFC,8.80,8.80
GRASIM,19.77,19.29
AMBUJACEM,22.79,20.71
FINPIPE,24.62,24.62
FINCABLES,23.67,26.66
EIDPARRY,6.36,7.26
DCW,29.01,29.01
CGPOWER,99.02,96.87
SUDARCOLOR,18.28,10.24
CESC,12.95,12.95
BIRLACORPN,12.21,11.05
BHEL,117.01,117.01
BHARATGEAR,11.24,11.24
BEL,56.37,56.37
BAJFINANCE,31.88,31.57
ASHAPURMIN,14.00,13.83
NAVA,12.79,12.79
CORALFINAC,9.11,9.11
GREENPLY,19.74,19.90
TNPL,32.26,32.26
PARASPETRO,516.71,516.71
AUTOAXLES,18.83,17.85
REMSONSIND,15.18,14.67
