SYMBOL,SYMBOL P/E,ADJUSTED P/E
THERMAX,65.50,65.50
WHEELS,18.51,18.51
RIIL,144.62,144.62
PREMIERPOL,21.13,21.13
RAYMOND,18.08,18.08
SHREDIGCEM,46.07,46.07
SESHAPAPER,18.78,18.78
SMLISUZU,32.06,32.06
SUNDRMFAST,40.60,40.60
FACT,1458.23,3617.49
EXIDEIND,41.03,41.03
ELECON,35.65,35.65
CRISIL,75.95,75.95
LMW,172.63,172.63
PEL,75.19,
NELCO,237.03,237.03
MASTEK,21.17,21.44
MAHSCOOTER,77.97,104.34
LUMAXIND,52.28,52.28
TRENT,135.01,135.01
KECL,250.60,
CUMMINSIND,54.96,54.96
KCP,10.32,9.37
JAYBARMARU,26.58,26.58
JBCHEPHARM,38.63,38.63
INFY,25.27,25.27
INDIAGLYCO,34.43,34.43
IONEXCHANG,38.77,38.77
IFBIND,44.57,44.57
IGPL,13.68,13.68
HIMATSEIDE,26.31,10.77
GNFC,13.87,13.87
BPCL,12.66,12.37
BHARATFORG,68.10,61.95
BASF,46.60,48.24
FORCEMOT,24.17,35.53
ATUL,46.48,46.48
ARVIND,24.62,24.62
ACC,15.36,15.91
TATAMOTORS,11.03,10.81
SCI,13.08,13.08
MRPL,908.82,908.82
LINDEINDIA,127.21,127.21
HINDPETRO,13.90,13.90
ESCORTS,31.88,31.85
RELINFRA,1.74,2.01
BAJAJHLDNG,321.78,321.78
ASHOKLEY,21.89,22.01
VOLTAS,47.06,47.06
TITAN,97.55,97.55
TATASTEEL,67.96,58.45
SUNDARMFIN,31.66,31.66
SPIC,14.45,14.45
VEDL,8.65,9.54
SBIN,9.11,9.11
RELIANCE,25.82,25.82
PFIZER,34.78,42.05
NOCIL,31.93,31.93
BOSCHLTD,52.81,52.84
DRREDDY,19.18,19.18
BATAINDIA,47.74,67.78
DEEPAKFERT,21.54,21.54
CHAMBLFERT,14.72,14.72
CARBORUNIV,73.89,95.01
MAHSEAMLES,12.56,12.56
HINDOILEXP,15.19,15.19
DICIND,48.66,50.93
COROMANDEL,31.71,36.54
BALMLAWRIE,18.67,18.67
VINDHYATEL,23.64,23.64
MOTOGENFIN,127.11,127.11
ASIANPAINT,65.65,61.32
RAMCOCEM,95.67,396.53
PGHL,38.26,36.96
ABREL,,885.45
BEML,65.18,65.18
ADOR,35.09,31.23
CENTENKA,16.65,16.65
TATACHEM,118.36,70.84
TORNTPHARM,59.37,58.84
VTL,17.19,17.19
SUNDROP,,91.48
FEDERALBNK,12.58,12.58
EPL,20.39,20.20
VLSFINANCE,18.83,18.83
SUPREMEIND,64.56,64.56
SRF,76.77,76.77
BIRLACABLE,110.13,110.13
BALRAMCHIN,30.27,30.27
AEGISLOG,33.81,33.81
WEIZMANIND,23.21,23.21
UNICHEMLAB,28.12,28.12
BBOX,44.47,34.16
HONAUT,68.75,68.75
JTEKTINDIA,48.02,48.37
SAURASHCEM,143.19,
RANEHOLDIN,11.94,113.05
PRECOT,14.50,14.50
TATAELXSI,49.00,49.00
SUNPHARMA,36.71,35.09
KOHINOOR,0.37,
SHREYANIND,6.46,6.46
SANDESH,11.76,11.83
HCC,19.71,
APOLLOHOSP,74.39,74.39
ARE&M,18.68,20.33
ADANIENT,60.96,70.05
IVP,17.71,17.71
BALKRISIND,30.40,30.40
INDBANK,18.55,18.55
EICHERMOT,38.63,38.63
RAJSREESUG,20.03,20.03
GVT&D,98.89,98.89
NEULANDLAB,58.13,75.81
ONGC,7.94,7.92
ZENSARTECH,29.88,29.88
TIL,913.33,913.33
TAINWALCHM,40.93,40.93
BERGEPAINT,59.52,59.52
BANARISUG,46.73,46.73
JINDALPOLY,9.76,16.52
ANIKINDS,96.60,96.60
KPIL,35.49,35.49
JYOTISTRUC,60.08,60.08
IGARASHI,70.68,70.68
BSL,23.14,23.14
BLUEDART,62.89,62.89
JAYNECOIND,34.10,34.10
MUNJALSHOW,19.35,19.35
APCOTEXIND,38.29,38.29
SOTL,26.45,26.45
HSCL,43.69,43.69
RCF,35.23,35.64
RANASUG,6.00,6.00
KARURVYSYA,11.18,11.18
DECCANCE,164.15,164.15
ARENTERP,77.10,77.10
UFLEX,30.66,9.44
TATAPOWER,32.19,31.11
ADVANIHOTR,21.11,21.11
THOMASCOOK,29.05,28.39
SUNFLAG,33.64,33.64
SUBROS,41.89,41.89
SPMLINFRA,35.92,35.92
SIMPLEXINF,189.31,
SIEMENS,45.18,45.18
BHARATRAS,37.36,37.36
WIPRO,21.27,21.27
VSTIND,16.67,23.28
JUBLPHARMA,22.85,39.21
UNIVCABLES,59.69,59.69
TATACOMM,32.82,52.52
TOKYOPLAST,94.85,94.85
SOMANYCERA,40.82,39.97
MURUDCERA,28.35,28.35
IFCI,47.94,47.59
HLVLTD,33.34,34.41
SANOFI,47.18,48.19
M&M,31.35,31.35
LIBERTSHOE,49.73,44.90
KAJARIACER,56.34,56.34
KABRAEXTRU,32.63,41.62
HEIDELBERG,45.13,45.13
MODTHREAD,47.18,47.18
MANGLMCEM,45.58,45.58
PRSMJOHNSN,301.94,
POLYPLEX,10.36,10.36
PIDILITIND,74.44,73.78
PCBL,34.94,34.90
3PLAND,42.77,42.77
OSWALAGRO,10.72,10.72
EIHAHOTELS,25.41,24.52
HONDAPOWER,38.63,38.63
JINDALSAW,10.38,10.38
SAIL,29.25,23.03
RUBYMILLS,19.79,19.79
STYRENIX,23.86,23.86
ABB,85.61,85.61
IDBI,14.36,14.36
GRAPHITE,23.70,23.70
CANFINHOME,12.74,12.74
BRITANNIA,64.76,64.22
BBL,25.45,25.45
ELECTCAST,10.77,10.77
DHAMPURSUG,19.24,19.24
DCMSHRIRAM,36.03,36.03
DABUR,52.27,52.27
COSMOFIRST,22.65,22.65
CIPLA,23.06,23.06
HEROMOTOCO,18.99,18.99
HDFCBANK,21.11,20.83
HARRMALAYA,27.44,27.44
GMBREW,13.47,13.47
GIPCL,15.72,15.72
ITC,25.94,25.93
INDIANHUME,4.38,25.78
HINDCOMPOS,20.73,15.34
IOC,18.05,21.25
OSWALGREEN,137.73,137.73
HUHTAMAKI,35.32,36.86
RICOAUTO,47.64,45.80
KAMATHOTEL,14.93,15.53
IFBAGRO,29.38,29.38
BANCOINDIA,24.29,24.29
MANINDS,17.93,17.93
APOLLOTYRE,26.09,23.52
SIYSIL,16.11,16.11
SHANTIGEAR,39.93,39.93
PRECWIRE,36.77,36.77
ONWARDTEC,27.07,27.07
NILKAMAL,26.37,26.37
NCC,16.28,16.28
ICIL,23.06,23.06
SEAMECLTD,24.85,27.44
ELGIEQUIP,48.93,48.93
AUROPHARMA,19.58,19.58
BBTC,6.77,6.74
EIHOTEL,32.42,31.48
LICHSGFIN,6.15,6.15
GICHSGFIN,6.60,6.25
BEPL,16.26,16.26
BANARBEADS,25.80,25.80
MOREPENLAB,29.63,29.63
WSTCSTPAPR,11.05,11.05
21STCENMGM,5.29,5.29
VENKEYS,19.38,19.38
GHCL,9.50,9.50
PRUDMOULI,21.35,21.35
PRAJIND,41.75,46.45
BIRLANU,,929.80
BPL,4671.13,6.28
TRANSWORLD,17.59,12.82
KEEPLEARN,153.06,153.06
PGHH,60.55,60.55
VESUVIUS,57.81,57.81
TFCILTD,24.89,24.89
BOMDYEING,6.92,181.90
NAVNETEDUL,4.02,18.02
GUJALKALI,266.97,266.97
AGI,15.84,15.84
GLAXO,59.99,60.21
TATACONSUM,78.99,78.93
ZEEL,20.26,18.16
CHOLAFIN,29.90,29.90
INDHOTEL,53.50,61.55
FMGOETZE,18.29,18.29
KOTAKBANK,19.48,22.41
LYKALABS,50.34,50.34
ORIENTHOT,61.08,61.08
JAYSREETEA,4.21,8.68
GILLETTE,65.78,65.78
GOLDENTOBC,9.19,10.42
KANSAINER,18.20,33.47
FOSECOIND,53.27,53.27
ESABINDIA,46.55,46.55
3MINDIA,69.23,69.23
ANDHRAPAP,19.52,19.52
GABRIEL,54.03,54.03
SCHAEFFLER,85.93,85.93
AARTIIND,71.98,72.96
RALLIS,49.13,49.39
AMJLAND,12.45,12.45
PRAKASH,8.00,8.00
MFSL,133.55,133.55
KSB,81.28,81.28
KOPRAN,22.65,22.65
HEG,96.76,96.76
GODFRYPHLP,50.52,48.30
VARDMNPOLY,35.85,35.85
SURYAROSNI,21.36,21.36
TATAINVEST,161.46,161.46
TIMKEN,56.38,56.38
SUDARSCHEM,82.01,119.56
SHREECEM,99.87,99.87
SAKHTISUG,3.82,8.07
IPCALAB,46.96,43.52
INGERRAND,47.78,47.78
AKZOINDIA,38.27,38.27
HINDALCO,9.72,9.35
HINDZINC,17.86,17.75
HINDUNILVR,53.03,54.21
GSFC,14.05,14.21
GRASIM,23.97,23.70
AMBUJACEM,28.30,28.21
FINPIPE,16.74,29.53
FINCABLES,21.80,29.95
EIDPARRY,10.64,12.54
DCW,78.73,78.73
DCM,103.37,103.37
CGPOWER,110.11,110.11
HEUBACHIND,29.04,29.04
CESC,16.76,16.76
BIRLACORPN,36.10,32.83
BHEL,187.96,187.96
BHARATGEAR,42.63,
BEL,57.67,57.67
BAJFINANCE,34.28,34.28
ASHAPURMIN,15.96,15.96
NAVA,11.75,11.75
CORALFINAC,10.39,10.39
GREENPLY,30.77,30.77
TNPL,344.74,344.74
PARASPETRO,1334.85,1334.85
AUTOAXLES,17.37,17.37
REMSONSIND,26.74,26.61
DALMIASUG,8.21,8.21
NATCOPHARM,9.26,9.26
