SYMBOL,SYMBOL P/E,ADJUSTED P/E
RGL,14.12,14.12
JYOTHYLAB,53.73,53.73
KALYANIFRG,49.97,49.97
TARIL,138.28,138.28
BRIGADE,62.41,62.41
MANAKSIA,8.33,6.32
DVL,26.03,26.03
BIRLAMONEY,14.73,14.73
CORDSCABLE,24.76,24.76
HERCULES,49.67,49.67
SEPC,156.29,156.29
IRB,41.07,41.07
GSS,28.93,28.93
RECLTD,11.1,11.1
NESCO,18.59,18.59
TITAGARH,63.01,62.66
DIGISPICE,14.94,40
GOKUL,294.13,23.09
ALMONDZ,22.16,57
LOTUSEYE,74.97,75.79
UBL,119.75,119.75
ZFCVINDIA,72.36,72.36
TPHQ,26.42,26.42
MAWANASUG,10.14,10.14
AJMERA,21.08,21.08
VINATIORGA,58.01,58.01
EXPLEOSOL,22.66,22.66
SUNTECK,82.8,82.8
SHILPAMED,143.41,154.36
JSWENERGY,63.25,63.25
MMTC,154.43,116.68
NESTLEIND,74.59,74.8
VASCONEQ,30.79,30.79
ISFT,26.71,26.71
SJVN,54.01,57.72
KIRLOSIND,17.07,15.27
TI,35.79,35.11
AHLEAST,8.15,11.03
UGARSUGAR,50.46,50.46
WELINV,133.03,133.03
SASTASUNDR,8.43,8.5
GREENPOWER,68.59,107.28
ASHOKA,9.87,11.17
JWL,65.1,65.1
CGCL,44.07,44.07
JINDWORLD,93.16,93.16
JAMNAAUTO,24.47,24.47
FMNL,1.05,
STEL,69.09,69.09
PFS,21.36,21.36
RELAXO,106.4,106.4
DHANUKA,31.65,31.65
INVENTURE,14.32,12.45
BODALCHEM,341.99,341.99
WHEELS,30.34,30.34
RIIL,171.61,171.61
SHREDIGCEM,18.16,18.16
SMLISUZU,23.78,23.78
FACT,2477.71,301.83
LAXMIMACH,56.52,56.52
PEL,,138.8
MAHSCOOTER,55.14,56.94
TRENT,164,246.73
KCP,10.71,10.63
JBCHEPHARM,52.12,52.12
IONEXCHANG,47.45,47.45
IFBIND,70.31,70.31
HIMATSEIDE,13.61,13.61
GFLLIMITED,188.44,188.44
BHARATFORG,83.85,75.6
ATUL,71.76,71.76
TATAMOTORS,10.82,10.75
MRPL,13.54,13.51
ESCORTS,40.38,40.38
BAJAJHLDNG,82.85,82.85
ZUARIIND,1.69,
VOLTAS,99.14,99.14
TATASTEEL,,52.89
VEDL,19.43,21.83
RELIANCE,26.34,26.34
BATAINDIA,56.95,75.31
CARBORUNIV,67.34,67.34
VINDHYATEL,30.26,30.26
ASIANPAINT,60.08,60.08
BEML,55.25,55.25
TORNTPHARM,66.9,69.85
VLSFINANCE,4.05,4.05
SRF,62.49,62.49
AEGISLOG,40.43,40.43
HONAUT,83.02,83.02
PRECOT,19.12,24.29
ARE&M,28.67,28.67
BALKRISIND,34.35,34.35
RAJSREESUG,22.28,22.28
ONGC,8.74,8.5
BANARISUG,28.6,28.6
KPIL,46.2,46.2
BSL,19.96,19.96
JAYNECOIND,29.59,26.39
RCF,65.32,72.02
TATAPOWER,43.1,43.44
SUNFLAG,26.86,26.86
BHARATRAS,49.15,49.15
JUBLPHARMA,24.89,56.71
IFCI,67.79,68.4
HLVLTD,57.55,57.55
HEIDELBERG,33.91,33.91
3PLAND,40.62,40.62
JINDALSAW,12.46,12.46
GRAPHITE,9.33,35.17
BBL,45.86,45.86
DABUR,61.01,61.01
COSMOFIRST,25.87,25.87
HEROMOTOCO,26.86,26.86
ITC,30.79,30.78
HINDCOMPOS,25.96,25.96
OSWALGREEN,628.19,628.19
HUHTAMAKI,7.16,31.14
RICOAUTO,41.47,40.4
MANINDS,23.21,23.21
SIYSIL,11.74,11.74
PRECWIRE,40.68,40.68
NCC,26.1,25.42
SEAMECLTD,27.73,29.39
BBTC,8.66,8.35
GICHSGFIN,8.14,8.14
BANARBEADS,23.39,23.39
WSTCSTPAPR,6.38,6.38
PRUDMOULI,16.3,15.1
PRAJIND,44.95,48.42
