SYMBOL,SYMBOL P/E,ADJUSTED P/E
RGL,16.34,16.34
COLPAL,70.07,70.07
ECLERX,25.76,25.69
TARIL,124.74,124.74
DVL,30.18,30.18
PATINTLOG,25.58,25.58
AMBIKCO,15.92,15.92
CEATLTD,18.9,17.74
JKIL,16.6,16.6
KNRCON,12.63,12.63
SEPC,192.29,192.29
NAHARCAP,14.59,14.59
VGUARD,68.73,68.73
DPSCLTD,108.95,108.95
TITAGARH,60.65,60.31
BAJAJFINSV,18.41,18.41
DIGISPICE,14.05,37.61
RPGLIFE,41.18,41.18
RBL,21.51,21.07
UBL,122.85,122.85
ZFCVINDIA,79.21,79.21
20MICRONS,18.22,17.87
TPHQ,26.08,26.08
HINDNATGLS,1.74,.95
MHRIL,70.07,70.07
NHPC,23.72,23.72
EXPLEOSOL,21.53,21.53
AMRUTANJAN,53.3,53.3
SHILPAMED,169.56,182.51
JSWENERGY,68.12,68.12
HINDCOPPER,83.99,83.99
NESTLEIND,75.12,75.34
VASCONEQ,29.07,29.07
PERSISTENT,70.08,70.08
IMFA,9.2,9.2
AHLEAST,8.08,10.94
PRAKASHSTL,4.32,73.29
WELINV,135.23,135.23
SASTASUNDR,8.53,8.6
GREENPOWER,66.75,104.41
ASHOKA,10.51,11.89
JWL,61.44,61.44
CGCL,45.21,45.21
JINDWORLD,91.7,91.7
JAMNAAUTO,24.79,24.79
SUMMITSEC,40.81,35.85
HFCL,58.33,58.33
MUTHOOTFIN,17.27,17.27
PIIND,40.5,40.5
OMINFRAL,37.69,37.69
KARMAENG,120.83,158.72
THERMAX,79.73,92.89
RIIL,168.25,168.25
RAYMOND,19.19,18.46
SHREDIGCEM,17.78,17.78
SESHAPAPER,9.85,9.85
SUNDRMFAST,53.51,53.51
CRISIL,52.59,52.59
PEL,,140.41
MASTEK,27.12,26.91
LUMAXIND,44.78,44.78
CUMMINSIND,66.96,66.91
JBCHEPHARM,49.81,49.81
INDIAGLYCO,23.53,23.53
IONEXCHANG,47.66,47.66
HIMATSEIDE,13.33,13.33
GFLLIMITED,196.37,196.37
BPCL,8.26,8
ATUL,72.84,72.84
ACC,20.86,23.63
SCI,15.17,15.17
HINDPETRO,10.49,10.49
ZUARIIND,1.58,
VOLTAS,103.81,103.81
TITAN,96.74,96.74
SPIC,19.76,13.78
SBIN,10.18,9.46
NOCIL,38.03,38.03
CHAMBLFERT,15.95,15.95
HINDOILEXP,15.73,18.59
CENTURYTEX,119.47,119.47
CENTENKA,29.34,29.34
