SYMBOL,SYMBOL P/E,ADJUSTED P/E
HPAL,50.96,51.34
UGROCAP,23.54,23.54
KPIGREEN,74.72,74.61
YUKEN,145.83,147.81
SGIL,45.6,45.6
ANANDRATHI,73.33,73.33
SJS,25.84,25.84
FINOPB,29.29,29.29
NYKAA,1321.93,1321.93
AWL,410.69,294.49
MONARCH,20.59,20.58
SAPPHIRE,46.61,46.61
PRUDENT,46.87,46.87
EPIGRAL,27.73,27.73
NUVOCO,49.19,18.64
GOCOLORS,71.04,71.04
TRACXN,33.48,33.48
CMSINFO,19.59,19.59
FUSION,10.55,10.55
COASTCORP,233.25,233.25
TARSONS,44.74,44.74
MEDPLUS,183.34,183.34
TEGA,56.67,56.67
RATEGAIN,65.13,65.13
MANORG,148.34,148.34
LATENTVIEW,69.23,69.23
METROBRAND,90.26,90.26
MICEL,71.19,125.16
PASUPTAC,31.92,31.92
FOODSIN,19.8,19.73
PARADEEP,64.92,64.92
MAPMYINDIA,85.68,85.68
ABMINTLLTD,294.98,294.98
TMB,7.21,7.21
KRITI,20.36,20.36
MANYAVAR,55.91,55.91
GANESHBE,20,19.91
GVPTECH,170.3,170.3
DMCC,70.19,70.19
MEDICAMEQ,55.05,55.05
EMIL,44.55,44.55
SHIVALIK,43.8,43.8
DATAPATTNS,104.75,104.75
MEDANTA,86.01,86.01
AHL,22.96,22.96
MALLCOM,18.97,18.97
IRIS,47.86,47.86
ASIANENE,287.54,275.04
SMLT,17.66,17.66
NRL,53.9,53.9
RADIANTCMS,17.74,17.74
CHOICEIN,53.24,53.24
HARIOMPIPE,29.97,29.97
GRWRHITECH,21.59,21.59
DCMSRIND,15.37,15.37
RAJRILTD,381.33,381.33
EMUDHRA,86.13,86.13
DYCL,28.61,28.61
FIVESTAR,28.19,28.19
VIRINCHI,15.4,15.4
SBC,68,68
ELDEHSG,30.03,30.03
ELIN,69.47,69.47
SEJALLTD,105.46,105.46
MHLXMIRU,23.9,23.9
RELCHEMQ,31,31
GATEWAY,20.3,20.3
SYRMA,69.14,68.61
ZIMLAB,36.37,36.37
JTLIND,47.17,47.17
CAMPUS,96.39,96.39
RAINBOW,61.68,61.68
VENUSPIPES,56.73,56.73
AETHER,91.49,87.59
ROTO,34.9,34.9
MEGASTAR,33.68,33.68
INDOBORAX,14.46,14.46
LANDMARK,46.29,44.23
RACE,212.9,212.9
AVONMORE,24.7,24.7
ETHOSLTD,86.09,86.09
DREAMFOLKS,38.58,38.58
MSUMI,52.53,52.53
DHARMAJ,17.94,17.94
HARSHA,37.63,37.63
OBCL,146.89,146.89
INDOAMIN,19.22,19.22
INOXGREEN,806.21,806.21
ACI,20.65,20.65
BIKAJI,71.21,71.21
