SYMBOL,SYMBOL P/E,ADJUSTED P/E
AURIONPRO,55.43,55.43
AIAENG,33.99,34.01
ORIENTCER,31.47,37.11
EKC,14.56,14.28
NITINSPIN,14.95,14.95
ENIL,30.12,31.12
GVKPIL,7.67,7.67
KEC,66.25,66.25
BLKASHYAP,39.14,39.14
SOLARINDS,101.86,101.86
KKCL,29.38,29.38
GPIL,15.69,15.91
EMKAY,13.18,13.18
BALPHARMA,24.75,24.75
RATNAMANI,40.34,40.34
ALLCARGO,39.97,52.57
EMAMILTD,41.19,40.91
TECHM,58.62,58.71
SELAN,32.21,32.21
ANANTRAJ,56.54,56.54
ALICON,15.48,15.48
INSPIRISYS,46.03,46.03
NAUKRI,120.08,111.91
MANALIPETC,82.47,72.6
DONEAR,20.06,20.06
VENUSREM,16.4,16.4
PARACABLES,25.27,25.27
SARLAPOLY,25.1,25.1
GANDHITUBE,18.12,18.12
IZMO,18.79,18.79
TTL,53.46,53.46
RAJTV,651.98,651.98
BALAMINES,32.15,32.15
NDLVENTURE,203.93,203.93
ZENITHSTL,23.34,23.34
FORTIS,56.8,57.92
NAGREEKEXP,18.06,18.06
V2RETAIL,93.68,93.68
ISMTLTD,22.38,20.88
NAGREEKCAP,1.01,1.01
MANGCHEFER,9.5,9.5
BAJAJELEC,89.58,89.58
BVCL,19.19,19.19
EDELWEISS,11.85,11.85
RGL,13.32,13.32
KAUSHALYA,2.17,2.17
HITECHCORP,17.22,17.22
BRIGADE,77.75,77.75
MANAKSIA,8.04,6.09
DVL,28.43,28.43
BIRLAMONEY,17.31,17.31
CORDSCABLE,30.87,30.87
HERCULES,50.01,50.01
SEPC,131.56,131.56
IRB,42.55,42.55
GSS,33.81,33.81
RECLTD,9.77,9.77
NESCO,17.69,17.69
TITAGARH,84.76,84.26
DIGISPICE,18.13,41.66
ALMONDZ,15.38,40.39
VINYLINDIA,34.37,34.37
ZFCVINDIA,72.37,72.37
JOCIL,107.56,107.56
ALKALI,139.01,115.79
TPHQ,26.63,26.63
MAWANASUG,12.93,12.93
MHRIL,78.86,78.86
EXPLEOSOL,21.58,21.58
SUNTECK,114.85,114.85
JSWENERGY,75.26,75.26
MMTC,173.46,246.07
WHIRLPOOL,112.24,105.74
VASCONEQ,31.27,31.27
DBREALTY,7.64,8.13
MANINFRA,25.99,25.99
SJVN,57.33,61.66
KIRLOSIND,16.27,14.68
TI,34.64,33.91
BAJAJCON,23.89,23.89
SASTASUNDR,11.67,11.67
RAMKY,12.45,12.45
ASHOKA,11.13,12.85
JWL,84.21,84.21
SHAH,39.03,39.03
COALINDIA,8.98,8.98
PENIND,22.48,22.48
MOIL,35.47,35.47
SUMMITSEC,24.11,24.11
PFS,18.1,18.1
RELAXO,101.38,101.38
